match_status,match_type,chords_page,chords_title,chords_file,melody_page,melody_title,melody_file
both,exact,124,FIVE_FOOT_TWO_EYES_OF_BLUE,124_01_FIVE_FOOT_TWO_EYES_OF_BLUE.png,245,FIVE_FOOT_TWO_EYES_OF_BLUE,245_01_FIVE_FOOT_TWO_EYES_OF_BLUE.png
both,exact,124,FLAMINGO,124_02_FLAMINGO.png,245,FLAMINGO,245_02_FLAMINGO.png
both,exact,124,FLAT_FOOT_FLOODGEE,124_03_FLAT_FOOT_FLOODGEE.png,246,FLAT_FOOT_FLOODGEE,246_01_FLAT_FOOT_FLOODGEE.png
both,fuzzy:1.00,124,FLOWER_IS_A_LOVESOME_THING_A,124_05_FLOWER_IS_A_LOVESOME_THING_A.png,246,FLOWER_IS_A_LOVESOME_THING,246_02_FLOWER_IS_A_LOVESOME_THING.png
both,exact,125,FLYING_HOME,125_01_FLYING_HOME.png,247,FLYING_HOME,247_02_FLYING_HOME.png
both,exact,125,FLY_ME_TO_THE_MOON,125_02_FLY_ME_TO_THE_MOON.png,247,FLY_ME_TO_THE_MOON,247_01_FLY_ME_TO_THE_MOON.png
both,fuzzy:1.00,126,FOGGY_DAY_A,126_01_FOGGY_DAY_A.png,248,FOGGY_DAY,248_01_FOGGY_DAY.png
both,exact,126,FOLKS_WHO_LIVE_ON_THE_HILL_THE,126_02_FOLKS_WHO_LIVE_ON_THE_HILL_THE.png,249,FOLKS_WHO_LIVE_ON_THE_HILL,249_01_FOLKS_WHO_LIVE_ON_THE_HILL.png
both,fuzzy:0.96,126,FOR_DANCERS_ONLY,126_03_FOR_DANCERS_ONLY.png,250,FOR_DANCES_ONLY,250_02_FOR_DANCES_ONLY.png
both,exact,127,FOR_ALL_WE_KNOW,127_02_FOR_ALL_WE_KNOW.png,250,FOR_ALL_WE_KNOW,250_01_FOR_ALL_WE_KNOW.png
both,exact,127,FOR_HEAVEN_S_SAKE,127_03_FOR_HEAVEN_S_SAKE.png,251,FOR_HEAVENS_SAKE,251_01_FOR_HEAVENS_SAKE.png
both,fuzzy:0.95,127,FOR_SENTIMENTAL_REASON_I_LOVE_YOU,127_04_FOR_SENTIMENTAL_REASON_I_LOVE_YOU.png,252,FOR_SENTIMENTAL_REASONS,252_02_FOR_SENTIMENTAL_REASONS.png
both,exact,128,FOR_LENA_AND_LENNY,128_01_FOR_LENA_AND_LENNY.png,251,FOR_LENA_AND_LENNY,251_02_FOR_LENA_AND_LENNY.png
both,fuzzy:1.00,128,FORTY_AND_TIGHT_FOUR,128_02_FORTY_AND_TIGHT_FOUR.png,253,FORTY_AND_TIGHT,253_01_FORTY_AND_TIGHT.png
both,exact,128,FOUR,128_03_FOUR.png,253,FOUR,253_02_FOUR.png
both,exact,129,FOUR_BROTHERS,129_01_FOUR_BROTHERS.png,254,FOUR_BROTHERS,254_01_FOUR_BROTHERS.png
both,exact,129,FOUR_OR_FIVE_TIMES,129_02_FOUR_OR_FIVE_TIMES.png,254,FOUR_OR_FIVE_TIMES,254_02_FOUR_OR_FIVE_TIMES.png
both,exact,129,FRANKIE_AND_JOHNNY,129_03_FRANKIE_AND_JOHNNY.png,256,FRANKIE_AND_JOHNNY,256_01_FRANKIE_AND_JOHNNY.png
both,exact,129,FREEZE_AN_MELT,129_04_FREEZE_AN_MELT.png,256,FREEZE_AN_MELT,256_02_FREEZE_AN_MELT.png
both,exact,130,FOR_ME_AND_MY_GAL,130_01_FOR_ME_AND_MY_GAL.png,252,FOR_ME_AND_MY_GAL,252_01_FOR_ME_AND_MY_GAL.png
both,exact,130,FRENESI,130_02_FRENESI.png,257,FRENESI,257_01_FRENESI.png
both,exact,130,FRIENDLESS_BLUES,130_03_FRIENDLESS_BLUES.png,258,FRIENDLESS_BLUES,258_01_FRIENDLESS_BLUES.png
both,exact,131,FROG_I_MORE_RAG,131_01_FROG_I_MORE_RAG.png,259,FROG_I_MORE_RAG,259_01_FROG_I_MORE_RAG.png
both,exact,132,FROM_MONDAY_ON,132_01_FROM_MONDAY_ON.png,258,FROM_MONDAY_ON,258_02_FROM_MONDAY_ON.png
both,exact,132,FROM_THIS_MOMENT_ON,132_02_FROM_THIS_MOMENT_ON.png,260,FROM_THIS_MOMENT_ON,260_01_FROM_THIS_MOMENT_ON.png
both,exact,132,FULL_MOON_AND_EMPTY_ARMS,132_03_FULL_MOON_AND_EMPTY_ARMS.png,260,FULL_MOON_AND_EMPTY_ARMS,260_02_FULL_MOON_AND_EMPTY_ARMS.png
both,fuzzy:0.91,133,GAL_IN_CALICO_A,133_01_GAL_IN_CALICO_A.png,261,GAL_IN_GALICO,261_01_GAL_IN_GALICO.png
both,exact,133,GATEMOUTH,133_02_GATEMOUTH.png,261,GATEMOUTH,261_02_GATEMOUTH.png
both,exact,133,GEE_BABY_AIN_T_I_GOOD_TO_YOU,133_03_GEE_BABY_AIN_T_I_GOOD_TO_YOU.png,263,GEE_BABY_AIN_T_I_GOOD_TO_YOU,263_01_GEE_BABY_AIN_T_I_GOOD_TO_YOU.png
both,exact,133,GEORGIA_BOBO,133_04_GEORGIA_BOBO.png,263,GEORGIA_BOBO,263_02_GEORGIA_BOBO.png
both,exact,134,GEORGIA_GRIND,134_01_GEORGIA_GRIND.png,264,GEORGIA_GRIND,264_01_GEORGIA_GRIND.png
both,exact,134,GEORGIA_ON_MY_MIND,134_02_GEORGIA_ON_MY_MIND.png,264,GEORGIA_ON_MY_MIND,264_02_GEORGIA_ON_MY_MIND.png
both,exact,134,GET_HAPPY,134_03_GET_HAPPY.png,262,GET_HAPPY,262_01_GET_HAPPY.png
both,exact,135,GET_OUT_AND_GET_UNDER_THE_MOON,135_01_GET_OUT_AND_GET_UNDER_THE_MOON.png,266,GET_OUT_AND_GET_UNDER_THE_MOON,266_01_GET_OUT_AND_GET_UNDER_THE_MOON.png
both,exact,135,GET_OUT_OF_TOWN,135_02_GET_OUT_OF_TOWN.png,262,GET_OUT_OF_TOWN,262_02_GET_OUT_OF_TOWN.png
both,exact,135,GETTYSBURG_MARCH,135_03_GETTYSBURG_MARCH.png,267,GETTYSBURG_MARCH,267_01_GETTYSBURG_MARCH.png
both,manual,136,GHOST_OF_A_CHANCE_WITH_YOU_I_DON_T_STAND_A,136_01_GHOST_OF_A_CHANCE_WITH_YOU_I_DON_T_STAND_A.png,267,I_DONT_STAND_A_GHOST_OF_A_CHANCE,267_02_I_DONT_STAND_A_GHOST_OF_A_CHANCE.png
both,exact,136,GIANT_STEPS,136_02_GIANT_STEPS.png,268,GIANT_STEPS,268_01_GIANT_STEPS.png
both,exact,136,GIRL_FROM_IPANEMA_THE,136_03_GIRL_FROM_IPANEMA_THE.png,269,THE_GIRL_FROM_IPANEMA,269_01_THE_GIRL_FROM_IPANEMA.png
both,fuzzy:1.00,136,GIRL_OF_MY_DREAMS,136_05_GIRL_OF_MY_DREAMS.png,269,GIRL_OF_MY_DREAM,269_02_GIRL_OF_MY_DREAM.png
both,exact,137,GIMME_A_PIGFOOT,137_01_GIMME_A_PIGFOOT.png,268,GIMME_A_PIGFOOT,268_02_GIMME_A_PIGFOOT.png
both,exact,137,GIRLS_GO_CRAZY_THE,137_02_GIRLS_GO_CRAZY_THE.png,271,GIRLS_GO_CRAZY,271_01_GIRLS_GO_CRAZY.png
both,exact,137,GIRL_TALK,137_03_GIRL_TALK.png,270,GIRL_TALK,270_01_GIRL_TALK.png
both,exact,137,GLAD_RAG_DOLL,137_04_GLAD_RAG_DOLL.png,272,GLAD_RAG_DOLL,272_01_GLAD_RAG_DOLL.png
both,fuzzy:0.89,138,GIVE_ME_A_SIMPLE_LIFE,138_01_GIVE_ME_A_SIMPLE_LIFE.png,270,GIVE_ME_THE_SIMPLE_LIFE,270_02_GIVE_ME_THE_SIMPLE_LIFE.png
both,exact,138,GIVE_ME_YOUR_TELEPHONE_NUMBER,138_02_GIVE_ME_YOUR_TELEPHONE_NUMBER.png,271,GIVE_ME_YOUR_TELEPHONE_NUMBER,271_02_GIVE_ME_YOUR_TELEPHONE_NUMBER.png
both,exact,139,GLORY_OF_LOVE_THE,139_02_GLORY_OF_LOVE_THE.png,273,GLORY_OF_LOVE,273_01_GLORY_OF_LOVE.png
both,exact,139,GOD_CHILD,139_03_GOD_CHILD.png,274,GODCHILD,274_01_GODCHILD.png
both,exact,139,GO_DOWN_MOSES,139_04_GO_DOWN_MOSES.png,274,GO_DOWN_MOSES,274_02_GO_DOWN_MOSES.png
both,exact,140,GOD_BLESS_THE_CHILD,140_01_GOD_BLESS_THE_CHILD.png,273,GOD_BLESS_THE_CHILD,273_02_GOD_BLESS_THE_CHILD.png
both,exact,140,GOLDEN_EARRINGS,140_02_GOLDEN_EARRINGS.png,275,GOLDEN_EARRINGS,275_01_GOLDEN_EARRINGS.png
both,exact,140,GOOD_BAIT,140_03_GOOD_BAIT.png,277,GOOD_BAIT,277_01_GOOD_BAIT.png
both,exact,141,GONE_WITH_THE_WIND,141_01_GONE_WITH_THE_WIND.png,275,GONE_WITH_THE_WIND,275_02_GONE_WITH_THE_WIND.png
both,exact,141,GOOD_BYE,141_02_GOOD_BYE.png,277,GOOD_BYE,277_02_GOOD_BYE.png
both,exact,141,GOOD_LIFE_THE,141_03_GOOD_LIFE_THE.png,278,GOOD_LIFE,278_01_GOOD_LIFE.png
both,exact,141,GOOD_MORNING_BLUES,141_04_GOOD_MORNING_BLUES.png,279,GOOD_MORNING_BLUES,279_02_GOOD_MORNING_BLUES.png
both,fuzzy:1.00,142,GOOD_MAN_IS_HARD_TO_FIND_A,142_01_GOOD_MAN_IS_HARD_TO_FIND_A.png,279,GOOD_MAN_IS_HARD_TO_FIND,279_01_GOOD_MAN_IS_HARD_TO_FIND.png
both,exact,142,GOOD_MORNING_HEARTACHE,142_02_GOOD_MORNING_HEARTACHE.png,276,GOOD_MORNING_HEARTACHE,276_01_GOOD_MORNING_HEARTACHE.png
both,exact,142,GOOD_QUEEN_BESS,142_03_GOOD_QUEEN_BESS.png,280,GOOD_QUEEN_BESS,280_02_GOOD_QUEEN_BESS.png
both,exact,142,GOOD_TIME_FLAT_BLUES,142_04_GOOD_TIME_FLAT_BLUES.png,280,GOOD_TIME_FLAT_BLUES,280_01_GOOD_TIME_FLAT_BLUES.png
both,exact,143,GOODY_GOODY,143_01_GOODY_GOODY.png,276,GOODY_GOODY,276_02_GOODY_GOODY.png
both,exact,143,GOOSE_PIMPLES,143_02_GOOSE_PIMPLES.png,282,GOOSE_PIMPLES,282_01_GOOSE_PIMPLES.png
both,exact,144,GRACE_AND_BEAUTY,144_01_GRACE_AND_BEAUTY.png,283,GRACE_AND_BEAUTY,283_01_GRACE_AND_BEAUTY.png
both,exact,144,GREEN_EYES,144_02_GREEN_EYES.png,285,GREEN_EYES,285_01_GREEN_EYES.png
both,exact,145,GRANDPA_S_SPELLS,145_01_GRANDPA_S_SPELLS.png,284,GRANDPAS_SPELLS,284_01_GRANDPAS_SPELLS.png
both,exact,146,GUILTY,146_02_GUILTY.png,287,GUILTY,287_02_GUILTY.png
both,exact,146,GULF_COAST_BLUES,146_03_GULF_COAST_BLUES.png,286,GULF_COAST_BLUES,286_01_GULF_COAST_BLUES.png
both,exact,146,GYPSY_THE,146_04_GYPSY_THE.png,287,GYPSY,287_01_GYPSY.png
both,exact,147,GULLY_LOW_BLUES,147_01_GULLY_LOW_BLUES.png,286,GULLY_LOW_BLUES,286_02_GULLY_LOW_BLUES.png
both,fuzzy:0.92,147,GYPSY_IN_MY_SOUL_THE,147_02_GYPSY_IN_MY_SOUL_THE.png,288,GIPSY_IN_MY_SOUL,288_01_GIPSY_IN_MY_SOUL.png
both,exact,148,HALF_NELSON,148_01_HALF_NELSON.png,289,HALF_NELSON,289_01_HALF_NELSON.png
both,exact,148,HALLELUJAH,148_02_HALLELUJAH.png,290,HALLELUJAH,290_01_HALLELUJAH.png
both,fuzzy:0.93,148,HANDFUL_OF_STARS_A,148_03_HANDFUL_OF_STARS_A.png,291,HANDFULL_OF_STARS,291_01_HANDFULL_OF_STARS.png
both,fuzzy:0.97,148,HAND_ACROSS_THE_TABLE,148_04_HAND_ACROSS_THE_TABLE.png,291,HANDS_ACROSS_THE_TABLE,291_02_HANDS_ACROSS_THE_TABLE.png
both,exact,149,HAPPINESS_IS_A_THING_CALLED_JOE,149_02_HAPPINESS_IS_A_THING_CALLED_JOE.png,292,HAPPINESS_IS_A_THING_CALLED_JOE,292_01_HAPPINESS_IS_A_THING_CALLED_JOE.png
both,exact,150,HAPPY_DAYS_ARE_HERE_AGAIN,150_01_HAPPY_DAYS_ARE_HERE_AGAIN.png,293,HAPPY_DAYS_ARE_HERE_AGAIN,293_01_HAPPY_DAYS_ARE_HERE_AGAIN.png
both,exact,150,HAPPY_FEET,150_02_HAPPY_FEET.png,294,HAPPY_FEET,294_01_HAPPY_FEET.png
both,exact,150,HARD_HEARTED_HANNAH,150_03_HARD_HEARTED_HANNAH.png,295,HARD_HEARTED_HANNAH,295_01_HARD_HEARTED_HANNAH.png
both,exact,151,HARLEM_NOCTURNE,151_01_HARLEM_NOCTURNE.png,297,HARLEM_NOCTURNE,297_01_HARLEM_NOCTURNE.png
both,exact,151,HAVE_YOU_EVER_FELT_THAT_WAY,151_02_HAVE_YOU_EVER_FELT_THAT_WAY.png,296,HAVE_YOU_EVER_FELT_THAT_WAY,296_01_HAVE_YOU_EVER_FELT_THAT_WAY.png
both,exact,151,HAVE_YOU_MET_MISS_JONES,151_03_HAVE_YOU_MET_MISS_JONES.png,297,HAVE_YOU_MET_MISS_JONES,297_02_HAVE_YOU_MET_MISS_JONES.png
both,exact,152,HEAH_ME_TALKIN_TO_YA,152_02_HEAH_ME_TALKIN_TO_YA.png,298,HEAH_ME_TALKIN_TO_YA,298_01_HEAH_ME_TALKIN_TO_YA.png
both,exact,152,HE_AIN_T_GOT_RHYTHM,152_03_HE_AIN_T_GOT_RHYTHM.png,300,HE_AINT_GOT_RHYTHM,300_01_HE_AINT_GOT_RHYTHM.png
both,exact,152,HEAT_WAVE,152_04_HEAT_WAVE.png,299,HEAT_WAVE,299_02_HEAT_WAVE.png
both,exact,153,HEARTACHES,153_01_HEARTACHES.png,300,HEARTACHES,300_02_HEARTACHES.png
both,exact,153,HEART_AND_SOUL,153_02_HEART_AND_SOUL.png,299,HEART_AND_SOUL,299_01_HEART_AND_SOUL.png
both,exact,153,HELLO_DOLLY,153_03_HELLO_DOLLY.png,302,HELLO_DOLLY,302_01_HELLO_DOLLY.png
both,exact,154,HEAVEN_HEAVEN,154_01_HEAVEN_HEAVEN.png,301,HEAVEN_HEAVEN,301_01_HEAVEN_HEAVEN.png
both,exact,154,HEEBIE_JEEBIES,154_02_HEEBIE_JEEBIES.png,301,HEEBIE_JEEBIES,301_02_HEEBIE_JEEBIES.png
both,exact,155,HELLO_YOUNG_LOVERS,155_01_HELLO_YOUNG_LOVERS.png,303,HELLO_YOUNG_LOVERS,303_01_HELLO_YOUNG_LOVERS.png
both,exact,155,HENDERSON_STOMP,155_02_HENDERSON_STOMP.png,304,HENDERSON_STOMP,304_01_HENDERSON_STOMP.png
both,exact,156,HERE_S_THAT_RAINY_DAY,156_01_HERE_S_THAT_RAINY_DAY.png,305,HERES_THAT_RAINY_DAY,305_01_HERES_THAT_RAINY_DAY.png
both,exact,157,HI_FLY,157_01_HI_FLY.png,306,HI_FLY,306_01_HI_FLY.png
both,exact,157,HIGH_SOCIETY,157_02_HIGH_SOCIETY.png,307,HIGH_SOCIETY,307_01_HIGH_SOCIETY.png
both,exact,158,HINDUSTAN,158_01_HINDUSTAN.png,306,HINDUSTAN,306_02_HINDUSTAN.png
both,exact,158,HONEYSUCKLE_ROSE,158_03_HONEYSUCKLE_ROSE.png,310,HONEYSUCKLE_ROSE,310_01_HONEYSUCKLE_ROSE.png
both,exact,159,HOLD_TIGHT_HOLD_TIGHT,159_01_HOLD_TIGHT_HOLD_TIGHT.png,308,HOLD_TIGHT_HOLD_TIGHT,308_01_HOLD_TIGHT_HOLD_TIGHT.png
both,manual,159,HOME,159_02_HOME.png,309,HOME_WHEN_SHADOWS_FALL,309_01_HOME_WHEN_SHADOWS_FALL.png
both,exact,159,HONEY,159_03_HONEY.png,309,HONEY,309_02_HONEY.png
both,exact,159,HONKY_TONK_TRAIN_BLUES,159_05_HONKY_TONK_TRAIN_BLUES.png,310,HONKY_TONK_TRAIN_BLUES,310_02_HONKY_TONK_TRAIN_BLUES.png
both,exact,159,HOT_HOUSE,159_06_HOT_HOUSE.png,312,HOT_HOUSE,312_01_HOT_HOUSE.png
both,exact,160,HOT_LIPS,160_01_HOT_LIPS.png,311,HOT_LIPS,311_01_HOT_LIPS.png
both,exact,160,HOW_AM_I_TO_KNOW,160_03_HOW_AM_I_TO_KNOW.png,315,HOW_AM_I_TO_KNOW,315_01_HOW_AM_I_TO_KNOW.png
both,exact,160,HOTTER_THAN_THAT,160_04_HOTTER_THAN_THAT.png,313,HOTTER_THAN_THAT,313_01_HOTTER_THAN_THAT.png
both,exact,161,HOW_ABOUT_YOU,161_01_HOW_ABOUT_YOU.png,311,HOW_ABOUT_YOU,311_02_HOW_ABOUT_YOU.png
both,exact,161,HOW_COME_YOU_DO_ME_LIKE_YOU_DO,161_02_HOW_COME_YOU_DO_ME_LIKE_YOU_DO.png,316,HOW_COME_YOU_DO_ME_LIKE_YOU_DO,316_02_HOW_COME_YOU_DO_ME_LIKE_YOU_DO.png
both,exact,161,HOW_COULD_YOU,161_03_HOW_COULD_YOU.png,317,HOW_COULD_YOU,317_02_HOW_COULD_YOU.png
both,fuzzy:0.87,162,HOW_CAN_YOU_FALL_ME,162_01_HOW_CAN_YOU_FALL_ME.png,316,HOW_CAN_YOU_FACE_ME,316_01_HOW_CAN_YOU_FACE_ME.png
both,exact,162,HOW_COULD_I_BE_BLUE,162_02_HOW_COULD_I_BE_BLUE.png,317,HOW_COULD_I_BE_BLUE,317_01_HOW_COULD_I_BE_BLUE.png
both,exact,162,HOW_HIGH_THE_MOON,162_03_HOW_HIGH_THE_MOON.png,318,HOW_HIGH_THE_MOON,318_02_HOW_HIGH_THE_MOON.png
both,exact,162,HOW_LONG_HOW_LONG_BLUES,162_04_HOW_LONG_HOW_LONG_BLUES.png,319,HOW_LONG_HOW_LONG_BLUES,319_03_HOW_LONG_HOW_LONG_BLUES.png
both,exact,163,HOW_DEEP_IS_THE_OCEAN,163_01_HOW_DEEP_IS_THE_OCEAN.png,318,HOW_DEEP_IS_THE_OCEAN,318_01_HOW_DEEP_IS_THE_OCEAN.png
both,exact,163,HOW_INSENSITIVE,163_02_HOW_INSENSITIVE.png,319,HOW_INSENSITIVE,319_01_HOW_INSENSITIVE.png
both,exact,163,HOW_LONG_HAS_THIS_BEEN_GOING_ON,163_03_HOW_LONG_HAS_THIS_BEEN_GOING_ON.png,319,HOW_LONG_HAS_THIS_BEEN_GOING_ON,319_02_HOW_LONG_HAS_THIS_BEEN_GOING_ON.png
both,exact,164,HOW_M_I_DOIN,164_01_HOW_M_I_DOIN.png,320,HOW_M_I_DOIN,320_01_HOW_M_I_DOIN.png
both,exact,164,HULA_LOU,164_02_HULA_LOU.png,321,HULA_LOU,321_01_HULA_LOU.png
both,exact,164,HUMORESQUE,164_03_HUMORESQUE.png,322,HUMORESQUE,322_01_HUMORESQUE.png
both,fuzzy:1.00,165,HUNDRED_YEARS_FROM_TODAY_A,165_01_HUNDRED_YEARS_FROM_TODAY_A.png,323,HUNDRED_YEARS_FROM_TODAY,323_01_HUNDRED_YEARS_FROM_TODAY.png
both,exact,166,I_AIN_T_GONNA_GIVE_NOBODY_NONE_O_THIS_JELLY_ROLL,166_01_I_AIN_T_GONNA_GIVE_NOBODY_NONE_O_THIS_JELLY_ROLL.png,324,I_AIN_T_GONNA_GIVE_NOBODY_NONE_O_THIS_JELLY_ROLL,324_01_I_AIN_T_GONNA_GIVE_NOBODY_NONE_O_THIS_JELLY_ROLL.png
both,exact,166,I_AIN_T_GONNA_TELL_NOBODY,166_02_I_AIN_T_GONNA_TELL_NOBODY.png,325,I_AINT_GONNA_TELL_NOBODY,325_01_I_AINT_GONNA_TELL_NOBODY.png
both,exact,166,I_AIN_T_GOT_NOBODY,166_03_I_AIN_T_GOT_NOBODY.png,326,I_AINT_GOT_NOBODY,326_01_I_AINT_GOT_NOBODY.png
both,fuzzy:0.98,167,I_AIN_T_GOT_NOTHIN_BUT_THE_BLUES,167_01_I_AIN_T_GOT_NOTHIN_BUT_THE_BLUES.png,325,I_AINT_GOT_NOTHING_BUT_THE_BLUES,325_02_I_AINT_GOT_NOTHING_BUT_THE_BLUES.png
both,exact,167,I_APOLOGIZE,167_02_I_APOLOGIZE.png,327,I_APOLOGIZE,327_01_I_APOLOGIZE.png
both,exact,167,I_BELIEVE_IN_MIRACLES,167_03_I_BELIEVE_IN_MIRACLES.png,328,I_BELIEVE_IN_MIRACLES,328_01_I_BELIEVE_IN_MIRACLES.png
both,exact,167,I_CAN_T_GIVE_YOU_ANYTHING_BUT_LOVE,167_04_I_CAN_T_GIVE_YOU_ANYTHING_BUT_LOVE.png,329,I_CANT_GIVE_YOU_ANYTHING_BUT_LOVE,329_02_I_CANT_GIVE_YOU_ANYTHING_BUT_LOVE.png
both,exact,168,I_CAN_T_BELIEVE_THAT_YOU_RE_IN_LOVE_WITH_ME,168_01_I_CAN_T_BELIEVE_THAT_YOU_RE_IN_LOVE_WITH_ME.png,328,I_CAN_T_BELIEVE_THAT_YOU_RE_IN_LOVE_WITH_ME,328_02_I_CAN_T_BELIEVE_THAT_YOU_RE_IN_LOVE_WITH_ME.png
both,exact,168,I_CAN_T_DANCE_I_GOT_ANTS_IN_MY_PANTS,168_02_I_CAN_T_DANCE_I_GOT_ANTS_IN_MY_PANTS.png,329,I_CAN_T_DANCE_I_GOT_ANTS_IN_MY_PANTS,329_01_I_CAN_T_DANCE_I_GOT_ANTS_IN_MY_PANTS.png
both,exact,168,I_CAN_T_GET_STARTED_WITH_YOU,168_03_I_CAN_T_GET_STARTED_WITH_YOU.png,330,I_CANT_GET_STARTED_WITH_YOU,330_01_I_CANT_GET_STARTED_WITH_YOU.png
both,exact,168,ICE_CREAM,168_04_ICE_CREAM.png,333,ICE_CREAM,333_01_ICE_CREAM.png
both,exact,169,I_CAN_T_STOP_LOVING_YOU,169_01_I_CAN_T_STOP_LOVING_YOU.png,330,I_CANT_STOP_LOVING_YOU,330_02_I_CANT_STOP_LOVING_YOU.png
both,exact,169,I_CONCENTRATE_ON_YOU,169_02_I_CONCENTRATE_ON_YOU.png,332,I_CONCENTRATE_ON_YOU,332_01_I_CONCENTRATE_ON_YOU.png
both,fuzzy:0.98,170,I_COULD_HAVE_DANCE_ALL_NIGHT,170_01_I_COULD_HAVE_DANCE_ALL_NIGHT.png,333,I_COULD_HAVE_DANCED_ALL_NIGHT,333_02_I_COULD_HAVE_DANCED_ALL_NIGHT.png
both,exact,170,I_COULD_WRITE_A_BOOK,170_02_I_COULD_WRITE_A_BOOK.png,334,I_COULD_WRITE_A_BOOK,334_01_I_COULD_WRITE_A_BOOK.png
both,exact,170,I_COVER_THE_WATERFRONT,170_03_I_COVER_THE_WATERFRONT.png,334,I_COVER_THE_WATERFRONT,334_02_I_COVER_THE_WATERFRONT.png
both,exact,171,I_CRIED_FOR_YOU,171_01_I_CRIED_FOR_YOU.png,336,I_CRIED_FOR_YOU,336_01_I_CRIED_FOR_YOU.png
both,exact,171,I_DON_T_KNOW_WHY,171_02_I_DON_T_KNOW_WHY.png,337,I_DONT_KNOW_WHY,337_02_I_DONT_KNOW_WHY.png
both,exact,171,IDA_SWEET_AS_APPLE_CIDER,171_03_IDA_SWEET_AS_APPLE_CIDER.png,336,IDA_SWEET_AS_APPLE_CIDER,336_02_IDA_SWEET_AS_APPLE_CIDER.png
both,exact,171,I_D_CLIMB_THE_HIGHEST_MOUNTAIN,171_04_I_D_CLIMB_THE_HIGHEST_MOUNTAIN.png,373,ID_CLIMB_THE_HIGHEST_MOUNTAIN,373_01_ID_CLIMB_THE_HIGHEST_MOUNTAIN.png
both,exact,172,I_DIDN_T_KNOW_WHAT_TIME_IT_WAS,172_02_I_DIDN_T_KNOW_WHAT_TIME_IT_WAS.png,337,I_DIDNT_KNOW_WHAT_TIME_IT_WAS,337_01_I_DIDNT_KNOW_WHAT_TIME_IT_WAS.png
both,exact,172,I_DOUBLE_DARE_YOU,172_03_I_DOUBLE_DARE_YOU.png,339,I_DOUBLE_DARE_YOU,339_01_I_DOUBLE_DARE_YOU.png
both,exact,173,I_DON_T_WANT_TO_SET_THE_WORLD_ON_FIRE,173_01_I_DON_T_WANT_TO_SET_THE_WORLD_ON_FIRE.png,338,I_DONT_WANT_TO_SET_THE_WORLD_ON_FIRE,338_01_I_DONT_WANT_TO_SET_THE_WORLD_ON_FIRE.png
both,exact,173,I_DON_T_WANT_TO_WALK_WITHOUT_YOU,173_02_I_DON_T_WANT_TO_WALK_WITHOUT_YOU.png,338,I_DONT_WANT_TO_WALK_WITHOUT_YOU,338_02_I_DONT_WANT_TO_WALK_WITHOUT_YOU.png
both,fuzzy:0.97,173,I_FALL_IN_LOVE_TOO_EASILY,173_03_I_FALL_IN_LOVE_TOO_EASILY.png,339,I_FALL_IN_LOVE_TO_EASILY,339_02_I_FALL_IN_LOVE_TO_EASILY.png
both,exact,173,IF_I_HAD_YOU,173_04_IF_I_HAD_YOU.png,376,IF_I_HAD_YOU,376_01_IF_I_HAD_YOU.png
both,exact,174,IF_DREAMS_COME_TRUE,174_01_IF_DREAMS_COME_TRUE.png,375,IF_DREAMS_COME_TRUE,375_01_IF_DREAMS_COME_TRUE.png
both,exact,174,IF_I_COULD_BE_WITH_YOU,174_02_IF_I_COULD_BE_WITH_YOU.png,375,IF_I_COULD_BE_WITH_YOU,375_02_IF_I_COULD_BE_WITH_YOU.png
both,exact,174,IF_I_LOVE_AGAIN,174_03_IF_I_LOVE_AGAIN.png,376,IF_I_LOVE_AGAIN,376_02_IF_I_LOVE_AGAIN.png
both,exact,175,IF_I_SHOULD_LOSE_YOU,175_01_IF_I_SHOULD_LOSE_YOU.png,377,IF_I_SHOULD_LOSE_YOU,377_01_IF_I_SHOULD_LOSE_YOU.png
both,exact,175,IF_I_WERE_A_BELL,175_02_IF_I_WERE_A_BELL.png,377,IF_I_WERE_A_BELL,377_02_IF_I_WERE_A_BELL.png
both,exact,175,I_FOUND_A_MILLION_DOLLAR_BABY,175_03_I_FOUND_A_MILLION_DOLLAR_BABY.png,340,I_FOUND_A_MILLION_DOLLAR_BABY,340_01_I_FOUND_A_MILLION_DOLLAR_BABY.png
both,exact,175,IF_YOU_COULD_SEE_ME_NOW,175_04_IF_YOU_COULD_SEE_ME_NOW.png,340,IF_YOU_COULD_SEE_ME_NOW,340_02_IF_YOU_COULD_SEE_ME_NOW.png
both,exact,176,IF_YOU_KNEW_SUSIE,176_01_IF_YOU_KNEW_SUSIE.png,379,IF_YOU_KNEW_SUSIE,379_01_IF_YOU_KNEW_SUSIE.png
both,exact,176,IF_YOU_WERE_THE_ONLY_GIRL_IN_THE_WORLD,176_02_IF_YOU_WERE_THE_ONLY_GIRL_IN_THE_WORLD.png,379,IF_YOU_WERE_THE_ONLY_GIRL_IN_THE_WORLD,379_02_IF_YOU_WERE_THE_ONLY_GIRL_IN_THE_WORLD.png
both,exact,176,I_GOT_PLENTY_O_NUTTIN,176_03_I_GOT_PLENTY_O_NUTTIN.png,343,I_GOT_PLENTY_O_NUTTIN,343_01_I_GOT_PLENTY_O_NUTTIN.png
both,exact,177,I_GET_A_KICK_OUT_OF_YOU,177_01_I_GET_A_KICK_OUT_OF_YOU.png,341,I_GET_A_KICK_OUT_OF_YOU,341_01_I_GET_A_KICK_OUT_OF_YOU.png
